time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz
"['45779.49101', '45782.17499']",1.320845397,1.459546354,1.142014361,2.540234931,1.484743011,3.281886547,0.267651111,0.332941111,-0.069081111,-0.566085556,0.118468889,0.320621111,1.30068949,1.429026226,1.146309241,2.490229579,1.488300531,3.284485709,0.7211,-0.0688,0.2052,-0.63285,-0.29155,1.42585,5,1.732050808,0.86646,1.566563936,11,3.16227766,2.5241375,1.472308907,8,3.16227766,0.84634,0.584215092,6,3.31662479,1.728885714,2.167374085,6,2.645751311,1.128407143,1.591027361,13,9.110433579,4.365785714,1.833541046
"['45780.39573', '45783.07968']",1.327268022,1.466993218,1.102939741,2.455001245,1.44909291,3.195545504,0.14116,0.330955556,-0.073222222,-0.596536667,0.010324444,0.173578889,1.327133783,1.437180358,1.106671861,2.394764328,1.457174154,3.20870363,0.38845,-0.13855,0.2523,-0.55665,-0.5439,0.8979,6,2,0.944221429,1.539575694,12,2.236067977,2.5497125,1.452054605,8,3.464101615,0.86016,0.503917262,5,1,1.24358,2.018173849,6,2.236067977,1.155723077,1.552315106,13,9.746794345,4.212771429,1.845677046
"['45781.30041', '45783.98437']",1.289334366,1.544436021,1.018958042,2.138826663,1.308009753,3.184348457,0.05594,0.332557778,0.001086667,-0.431427778,-0.064117778,-0.19141,1.295336684,1.51665627,1.024665953,2.106598677,1.313756336,3.196397828,-0.07625,-0.23465,0.3888,-0.2471,-0.5439,0.3911,5,3.16227766,0.887,1.465788722,10,3.31662479,2.114,1.963408124,9,4,0.85703,0.455410406,5,1.414213562,1.12545,1.810630153,7,2.449489743,1.041054545,1.418076351,14,8.660254038,2.8713,3.317861328
"['45782.20514', '45784.88907']",1.321148151,1.583768266,1.040416203,2.155606835,1.27154697,3.408495585,0.160368889,0.392676667,-0.01772,-0.355243333,-0.04033,-0.521976667,1.318725478,1.542912123,1.046093154,2.13804455,1.278027215,3.387160864,0.61555,-0.2235,0.3888,-0.007,-0.3475,-0.16875,5,2.645751311,0.75459375,1.398149168,9,3.31662479,2.200933333,1.855085951,9,4.123105626,0.878233333,0.456935523,5,1.732050808,1.6887375,1.462152565,8,2.449489743,1.191790909,1.184371679,9,5.656854249,2.246825,3.820238308
"['45783.10983', '45785.79376']",1.34823625,1.618570227,1.0507296,2.427345559,1.378665894,3.508750406,0.31619,0.414811111,-0.014958889,-0.382585556,0.019445556,-0.488707778,1.317977844,1.573277974,1.056509002,2.410434079,1.386251662,3.4940149,1.02555,-0.2235,0.3574,-0.01535,-0.22435,-0.0923,5,1.732050808,0.831725,1.419051348,8,3.16227766,1.90972,2.03944089,7,3.741657387,0.854016667,0.423820764,6,2.828427125,2.011333333,1.521988582,7,2.645751311,1.160325,1.293119554,8,4,2.3538375,3.855546769
"['45784.01452', '45786.69847']",1.393055045,1.593785091,1.094965482,2.768671771,1.492703628,3.584976826,0.413517778,0.405694444,-0.045108889,-0.49736,0.107736667,-0.031882222,1.337717688,1.549920853,1.100165021,2.738891509,1.497151317,3.604918321,1.0703,-0.2399,0.2903,-0.44525,-0.0104,0.22885,6,2,1.023171429,1.490148037,9,3.31662479,2.273488889,1.905269425,7,4.358898944,0.915063636,0.430481387,6,3,2.725278571,1.788825716,6,2.645751311,1.381692308,1.328475995,9,6.164414003,2.692488889,4.261384467
"['45784.91922', '45787.60317']",1.380467537,1.58809363,1.089895985,2.917410348,1.444352741,3.462159324,0.32559,0.39704,-0.075751111,-0.592263333,0.088494444,0.240532222,1.349037774,1.546275174,1.093351473,2.872663986,1.44971567,3.47314291,1.0185,-0.3072,0.221,-0.50985,0.06545,1.23495,7,2.645751311,1.10435,1.505713338,10,3.872983346,2.365022222,1.982430847,9,4.358898944,0.85886,0.52044037,6,2.645751311,2.6126,2.334179465,7,3.16227766,1.313925,1.412374947,9,6,2.350955556,4.565071126
"['45785.82392', '45788.50786']",1.377691572,1.54547128,1.066392278,2.904518322,1.418549358,3.405635562,0.176355556,0.407343333,-0.091077778,-0.522657778,0.013523333,0.256133333,1.374012212,1.499174903,1.068448205,2.873112468,1.426431653,3.415015483,0.52565,-0.2899,0.20065,-0.3787,-0.3943,1.20255,7,3.605551275,1.316566667,1.299611334,11,3.605551275,2.7310625,1.576690589,10,3.16227766,0.868425,0.630696947,5,1.414213562,2.3111,2.84059332,7,3.31662479,1.192958333,1.327063968,9,5.567764363,2.38518,4.306343703
"['45786.72862', '45789.41255']",1.344363548,1.539393128,1.032598365,2.657883255,1.521744171,3.322833272,0.08811,0.410852222,-0.03315,-0.586441111,-0.087793333,-0.206773333,1.348988376,1.491865015,1.037848041,2.606902505,1.527720593,3.334972865,0.1188,-0.30085,0.24895,-0.31455,-0.4715,0.337,7,4.242640687,1.254563636,1.321666588,9,3.741657387,2.1716375,1.988061433,7,3.31662479,0.801741667,0.595116338,6,2.645751311,1.612093333,2.513410604,7,2.828427125,1.057266667,1.409912671,11,7.280109889,2.8272,3.624551019
"['45787.63332', '45790.31728']",1.355401269,1.613610846,0.991382336,2.605631737,1.633531962,3.295420928,0.205487778,0.436253333,-0.007257778,-0.452294444,-0.037304444,-0.486118889,1.347239639,1.562222809,0.996909626,2.580451976,1.642255076,3.277629104,0.52565,-0.1703,0.23795,-0.31455,-0.461,-0.47435,7,3.741657387,1.431391667,1.257816663,10,3.741657387,2.384955556,1.923988332,6,3.605551275,0.751553846,0.575951748,5,2,1.7765875,2.368076393,6,2.449489743,1.2043,1.52287558,9,5.830951895,2.1456125,3.860076888
"['45788.53804', '45791.22199']",1.406451521,1.540099274,0.948452688,2.669496373,1.647792579,3.378482577,0.451091111,0.383247778,-0.012984444,-0.475722222,0.052912222,-0.215755556,1.339612732,1.500009072,0.953676808,2.641481821,1.656169471,3.390474869,0.9248,-0.1114,0.2449,-0.1545,-0.28365,-0.0315,7,3.31662479,1.551833333,1.350014841,9,4.472135955,2.241511111,1.884266808,5,3.464101615,0.776930769,0.488573163,5,2,1.666482353,2.157828546,7,3.16227766,1.451869231,1.489772633,9,3.31662479,2.2854875,4.274162933
"['45789.44273', '45792.1267']",1.292681264,1.260094093,0.848644423,3.040013012,1.6459475,3.286574063,0.379942222,0.167226667,0.023325556,-0.958415556,-0.073256667,0.753691111,1.242506475,1.255945469,0.853076355,2.901144071,1.653528393,3.216908786,0.66725,-0.1114,0.0835,-1.4158,-0.52675,0.9387,7,3,1.442858333,1.112969426,10,4,1.5665375,1.654065053,6,4.123105626,0.576853846,0.583405977,5,2,1.43904,3.08915447,7,3,1.041166667,1.912298257,10,3.872983346,2.901975,3.822038105
"['45790.34743', '45793.03139']",1.281574158,1.181057493,0.851975668,2.886924954,1.729821964,3.502994764,0.248423333,0.162255556,-0.04093,-1.132996667,-0.27591,0.865032222,1.264309712,1.176412822,0.855759434,2.670182593,1.717242999,3.413526039,0.5849,-0.1024,0.0097,-1.22825,-0.61145,1.2005,7,4,1.533472727,0.973409492,9,3.16227766,1.108255556,1.404083911,6,4,0.614992308,0.515660627,5,2,0.942764706,2.769239908,7,3.31662479,0.440823077,2.014549594,12,5,3.928371429,3.389929936
"['45791.25214', '45793.9361']",1.23174796,1.41993273,0.898859659,2.688961678,1.671065881,3.690903365,0.106201111,0.283406667,-0.100313333,-1.00942,-0.313404444,0.292393333,1.234036004,1.399157313,0.898248814,2.506267997,1.650609336,3.699915944,0.4659,-0.0284,-0.02725,-1.163,-0.53775,1.00065,7,5.385164807,1.516663636,0.844824257,10,3.16227766,1.822477778,1.672758275,7,4.123105626,0.589345455,0.592837049,5,2.449489743,1.38849375,2.720901973,7,3,0.433841667,2.190933559,11,6.08276253,3.688214286,2.842664742
"['45792.15685', '45794.84079']",1.352354732,1.594231231,0.94994305,2.307050997,1.64851361,3.759173836,0.205872222,0.365273333,-0.135022222,-0.603818889,-0.001204444,-0.614936667,1.344080637,1.560514806,0.945566068,2.239105546,1.65774861,3.729312487,0.6124,-0.0058,0.2102,-0.6966,-0.3105,-0.3703,8,5.385164807,1.7532,0.749745395,10,4.123105626,2.206666667,1.73295839,8,4.472135955,0.763144444,0.365200326,5,1.732050808,1.564776471,2.146242291,6,2.645751311,1.040892308,1.995934412,11,8.485281374,3.991066667,2.233003308
"['45793.06154', '45795.74549']",1.392264623,1.636164145,0.969441008,2.218638707,1.575984105,3.68436684,0.283633333,0.240381111,-0.039273333,-0.461595556,0.244345556,-0.47926,1.370703756,1.627476515,0.9740718,2.182246685,1.565649175,3.673528441,0.6558,-0.20395,0.22505,-0.7253,-0.04535,-0.18405,9,5.656854249,1.93184,0.605977008,10,3.464101615,2.644842857,1.602828583,10,4.582575695,0.908555556,0.391588209,5,1.732050808,1.7660125,2.170619447,7,2.828427125,1.488875,1.621680119,12,8.94427191,3.934116667,1.982411166
"['45793.96625', '45796.65017']",1.364026129,1.567560313,1.008510635,2.330927988,1.599586429,3.534966167,0.273453333,0.245557778,-0.079238889,-0.587108889,0.253595556,-0.037475556,1.343821274,1.55688108,1.011025405,2.268414185,1.588204213,3.554570289,0.74115,-0.16955,0.20945,-0.7534,-0.12885,0.3765,10,5.477225575,1.817944444,0.590405969,9,3.464101615,2.012455556,1.708198146,8,3.872983346,0.827,0.420333352,5,1,1.482482353,2.221787099,6,2.449489743,1.174885714,1.485937515,13,9,4.216528571,1.78519269
"['45794.87094', '45797.55489']",1.369481339,1.594480389,1.006299692,2.41322658,1.519266024,3.502209359,0.203582222,0.316485556,-0.139922222,-0.653691111,0.118341111,0.17772,1.361851876,1.571510454,1.002107194,2.336018752,1.523135504,3.517292337,0.70155,-0.2302,0.0697,-0.80985,-0.3819,1.20735,11,4.898979486,1.8959125,0.540472963,9,3.741657387,2.054188889,1.683063126,8,3.464101615,0.7593,0.427388828,5,1.732050808,1.652513333,2.100358476,6,2.645751311,0.9395,1.401115907,11,7.549834435,3.0657,3.500178961
"['45795.77564', '45798.45962']",1.350541595,1.495801579,1.00009272,2.53746307,1.521370381,3.365820573,0.07114,0.31132,-0.191203333,-0.680285556,-0.03359,0.209244444,1.356222252,1.471241927,0.987144367,2.458266804,1.529520595,3.378129993,0.5132,-0.24605,0.09,-0.7464,-0.47365,1.3012,8,4.358898944,1.36108,1.128120337,8,3.464101615,1.71936,1.778116784,9,4.123105626,0.7155,0.463585735,5,1.414213562,1.79672,2.211406162,6,2.449489743,0.8952,1.440854914,10,7.141428429,3.005344444,3.286008719
"['45796.68036', '45799.36431']",1.376871544,1.464603877,0.974041406,2.316742214,1.480961359,3.270800724,-0.048388889,0.254606667,-0.146176667,-0.618551111,-0.081813333,-0.058655556,1.383729851,1.450383895,0.968405465,2.245149606,1.486983906,3.288595754,0.0594,-0.2844,0.13555,-0.62195,-0.5455,0.7349,8,4.69041576,1.438725,1.385502347,8,3.741657387,1.692377778,1.877499487,9,5,0.73672,0.43301604,6,2.828427125,1.535164286,2.13925097,7,2.236067977,0.772123077,1.49410544,11,6.708203932,2.7968125,3.505087202
"['45797.58507', '45800.26901']",1.364897541,1.534242545,1.013952701,2.144935416,1.439859159,3.350736297,0.013642222,0.309202222,-0.175698889,-0.399238889,-0.157422222,-0.329506667,1.372475525,1.511181083,1.00420855,2.119259099,1.439245814,3.35317612,0.2959,-0.21695,0.1675,-0.3373,-0.60575,0.1581,8,5,1.20502,1.502111094,9,3.872983346,1.87011,1.86936161,8,4.358898944,0.75158,0.437481936,5,2.828427125,1.664993333,1.922167729,7,2.236067977,0.7029,1.384124986,11,8.717797887,4.26505,1.954223526
"['45798.48977', '45801.17371']",1.3734163,1.536976231,1.031449188,2.274554313,1.427035492,3.461614326,0.159272222,0.333863333,-0.163516667,-0.385065556,0.001706667,-0.523816667,1.371792161,1.508682024,1.02411088,2.254281733,1.435029125,3.440922084,0.8157,-0.1263,0.1675,-0.16035,-0.3099,-0.69485,9,4.472135955,1.542344444,1.143657823,11,3.464101615,2.4282375,1.463868886,11,3.872983346,0.767175,0.480918005,5,1,1.467025,2.341215146,7,2.645751311,0.84395,1.352336289,11,9.219544457,4.1213,1.780793382
"['45799.39446', '45802.0784']",1.338886284,1.532702942,1.040477401,2.286183386,1.436261946,3.412058775,0.261028889,0.242707778,-0.123586667,-0.44568,0.041057778,-0.3603,1.320551621,1.521842511,1.038899376,2.254883198,1.443718036,3.411990769,0.83305,-0.2296,0.11045,-0.4262,-0.09315,-5.00E-05,7,3.872983346,1.228283333,1.294075944,9,3.872983346,1.8908375,1.768230623,9,3.605551275,0.818966667,0.542819758,5,1.414213562,1.35779375,2.381009651,6,2.449489743,1.096823077,1.320099833,11,9.486832981,3.917633333,1.512818706
"['45800.29916', '45802.98311']",1.44289669,1.457427624,1.137138311,2.354772667,1.608440302,3.373918701,0.31696,0.210464444,-0.14836,-0.456337778,0.27108,0.045464444,1.415539162,1.450230511,1.133734786,2.32307408,1.594314426,3.392512301,0.8082,-0.2678,0.11,-0.4268,0.3012,0.60315,7,4.123105626,1.620975,1.242862749,10,3.872983346,1.980055556,1.626794733,9,4,0.835088889,0.56662024,5,1.732050808,1.36696,2.668462843,6,2.828427125,1.669638462,1.477249816,13,8.774964387,4.256042857,1.484911719
"['45801.20386', '45803.8878']",1.460566803,1.442445043,1.195199372,2.526322,1.69028789,3.21640925,0.230228889,0.23739,-0.211384444,-0.496497778,0.177684444,0.281004444,1.450387411,1.430747554,1.182948297,2.490930408,1.690339787,3.222060976,0.7182,-0.2678,0.02495,-0.4268,0.0798,1.44845,7,4.242640687,1.734890909,1.373120077,9,3.605551275,2.0839,1.689363056,8,4,0.724522222,0.621999401,6,2,1.168321429,2.934741545,7,3.464101615,1.840833333,1.621262118,10,6.633249581,3.081455556,3.172420137
"['45802.10856', '45804.7925']",1.52928475,1.4313715,1.216423985,2.647543834,1.76544183,3.236079715,0.125627778,0.295781111,-0.254703333,-0.528785556,0.098757778,0.153935556,1.532654507,1.408323617,1.19612303,2.608733554,1.772552461,3.250525314,0.6911,-0.23695,0.11345,-0.44105,-0.1389,1.32195,8,4.582575695,2.06134,0.851621772,11,3.16227766,2.5164375,1.4381009,8,4.123105626,0.68545,0.613604522,5,2,1.381626667,3.019033268,6,3.464101615,1.725930769,1.860041345,10,6.633249581,3.116088889,3.172379801
"['45803.01326', '45805.69721']",1.478938871,1.478022869,1.120056293,2.696913494,1.653335723,3.374316604,0.018302222,0.334696667,-0.18882,-0.534677778,-0.136706667,-0.132086667,1.487110422,1.447693543,1.110210931,2.658189775,1.656904949,3.390619759,0.20695,-0.24305,0.12985,-0.38505,-0.42905,0.7956,8,4.472135955,2.031377778,0.725553995,13,0,3.043216667,0.719436831,8,4.123105626,0.639618182,0.590894205,6,2.449489743,1.570206667,2.754047609,6,2.449489743,1.171114286,1.820778857,9,5.291502622,2.088888889,4.198209892
"['45803.91799', '45806.60192']",1.434127145,1.510895799,1.049175211,2.473349,1.554351868,3.507112306,0.090184444,0.368635556,-0.198397778,-0.36032,-0.177776667,-0.473535556,1.439307219,1.473443779,1.036017792,2.460670936,1.55280271,3.494464439,0.5547,-0.16995,0.13735,-0.31335,-0.36855,-0.07065,8,5.099019514,1.87969,0.66425717,11,3.605551275,2.5149375,1.398907495,7,3.741657387,0.619658333,0.503471069,5,2.236067977,1.974553333,2.276560193,5,2.236067977,0.984757143,1.67142202,8,3.16227766,1.216066667,4.893432438
"['45804.82268', '45807.50663']",1.361106794,1.50566435,1.000455198,2.507607162,1.515166041,3.532732424,0.212257778,0.37154,-0.17316,-0.405657778,-0.072423333,-0.530925556,1.351986681,1.467277861,0.990876127,2.488441122,1.521912861,3.512175418,0.6626,-0.1357,0.0816,-0.3938,-0.1684,-0.6359,8,5.567764363,1.812136364,0.613849547,10,3.872983346,2.068766667,1.616181852,7,3.464101615,0.690181818,0.475090473,5,1.414213562,1.92178,2.284137358,6,2.645751311,1.062007692,1.482321865,8,3.31662479,1.256155556,4.921947895
"['45805.72736', '45808.41134']",1.280939202,1.441738522,0.999271878,2.345893533,1.49703895,3.249105925,0.244013333,0.200776667,-0.126614444,-0.436781111,0.091213333,-0.355174444,1.264527472,1.435688312,0.996771057,2.317785377,1.502628847,3.247728054,0.7527,-0.241,0.14005,-0.5055,0.02105,-0.07065,7,4.69041576,1.419591667,0.968189607,9,4,1.9880375,1.775954963,7,3.464101615,0.720016667,0.469127585,5,1.414213562,1.416933333,2.430237606,6,3,1.285323077,1.33416306,9,6.164414003,1.8915125,3.818806691
"['45806.63207', '45809.31601']",1.315071767,1.448163163,1.063321395,2.406115409,1.551730897,3.191356522,0.253181111,0.184478889,-0.132302222,-0.478061111,0.180773333,0.020896667,1.29769968,1.444411811,1.060969273,2.371356234,1.549799117,3.209166612,0.8217,-0.25475,0.10695,-0.4992,0.14305,0.7721,7,3.741657387,1.1816,1.256892846,9,3.741657387,2.03705,1.872604554,6,3.16227766,0.770369231,0.445662739,5,2,1.50345,2.32724926,6,2.449489743,1.341857143,1.496611212,11,7.615773106,2.9737125,2.908616676
"['45807.53678', '45810.22072']",1.281993842,1.436826122,1.064778619,2.338591663,1.562038841,3.142737522,0.197007778,0.228753333,-0.189318889,-0.524221111,0.140527778,0.168704444,1.273862802,1.426446475,1.053683042,2.291847514,1.564420256,3.155787291,0.7062,-0.11025,0.07315,-0.4992,0.13215,1.2651,7,3.741657387,1.2763,1.333430741,10,3.872983346,2.041755556,1.769605085,6,3.464101615,0.685254545,0.441706623,5,2,1.30036875,2.301012187,6,2.449489743,1.223164286,1.619011896,11,7.280109889,2.9483875,2.909088547
"['45808.44149', '45811.12546']",1.326595066,1.416502717,1.028237292,2.456993292,1.540664566,3.243395978,0.153255556,0.287744444,-0.214118889,-0.664201111,0.060195556,0.170762222,1.325095072,1.394739222,1.011330488,2.378765525,1.548112812,3.257042837,0.6437,-0.0108,0.0207,-0.4928,0.0857,1.3864,8,4.582575695,1.55582,1.166296133,8,3.741657387,1.71568,1.792131584,8,4.242640687,0.702811111,0.439604775,5,2,1.53865,2.070782841,6,2.449489743,1.253928571,1.581151216,12,8.602325267,3.9117,1.559383316
"['45809.34616', '45812.03015']",1.329487203,1.369221352,0.956167483,2.416152806,1.460707028,3.138162933,0.017588889,0.230922222,-0.154224444,-0.701274444,-0.028464444,-0.00056,1.336818363,1.357168995,0.948934333,2.325096997,1.468611404,3.155743765,0.3329,-0.10995,0.0933,-0.58735,-0.12115,0.55925,9,5,1.7977,0.548674168,10,4.242640687,1.869175,1.69225313,11,3.872983346,0.6644875,0.491699985,5,1.414213562,1.22964375,2.265565188,7,2,1.254383333,1.420771621,13,8.94427191,3.807357143,1.496437003
"['45810.2509', '45812.93483']",1.378298531,1.39246349,0.976123161,2.317813761,1.388434055,3.202207908,-0.011203333,0.2488,-0.122994444,-0.550011111,-0.057482222,-0.105031111,1.385974363,1.377731329,0.973768258,2.264224342,1.395015375,3.218414984,0.1757,-0.17215,0.11395,-0.412,-0.50545,0.2857,10,4.898979486,1.9009,0.508186245,12,3.464101615,2.288857143,1.446724456,10,4.472135955,0.667311111,0.551204559,5,1,1.2072125,2.162450491,8,2.645751311,1.091936364,1.287748806,11,9.746794345,3.94125,1.553003767
"['45811.15561', '45813.83953']",1.338340578,1.460154631,1.004376984,2.133309095,1.476393428,3.236994845,0.049205556,0.327085556,-0.174355556,-0.328135556,-0.143217778,-0.402866667,1.344928419,1.431020665,0.994668902,2.119731083,1.477662746,3.229820788,0.3274,-0.0277,0.0834,-0.28895,-0.56195,0.03285,9,5,1.8508,0.581575088,13,0,2.770285714,0.570640244,10,4.582575695,0.673588889,0.549832421,5,1.414213562,1.241670588,2.248282454,8,2.645751311,1.093618182,1.571766054,12,10.04987562,3.7794,1.48922802
"['45812.0603', '45814.74424']",1.318119333,1.419508172,1.092015393,1.946291579,1.605420098,3.385655138,0.17036,0.381467778,-0.210148889,-0.293014444,-0.093532222,-0.525316667,1.314386447,1.374951361,1.077607398,1.934887884,1.611671919,3.363390612,0.6371,0.13345,0.05715,-0.10135,-0.5006,-0.3123,10,6.32455532,1.784677778,0.550996204,11,3.464101615,2.289425,1.245780634,9,5.385164807,0.492488889,1.047650733,5,1.414213562,0.990835294,1.994727631,7,3.31662479,0.806441667,1.984225306,11,9.949874371,3.94595,1.543174462
"['45812.96499', '45815.64897']",1.292092758,1.375911903,1.154738254,1.951810915,1.753846899,3.292642751,0.239866667,0.31769,-0.153842222,-0.393742222,0.055953333,-0.518398889,1.276745735,1.346233182,1.150855912,1.922393061,1.762774675,3.269794171,0.84395,-0.04335,0.13985,-0.1699,-0.1191,-0.1651,8,6.164414003,1.665781818,0.533110031,11,3.872983346,2.154157143,1.273904856,10,5.656854249,0.5534,1.11514452,5,1.732050808,0.813529412,1.841372122,8,3.872983346,1.218654545,2.255325792,11,8.717797887,2.625385714,3.441170976
"['45813.86968', '45816.55366']",1.34777105,1.330522863,1.163663312,2.018586732,1.755229113,3.253181151,0.266028889,0.236941111,-0.063402222,-0.506427778,0.197467778,-0.223951111,1.328657298,1.316590335,1.168444282,1.964974474,1.753856791,3.263645537,0.853,-0.17795,0.26145,-0.3505,0.16415,0.67645,8,5.744562647,1.713781818,0.546529111,11,3.872983346,2.253871429,1.355648838,9,5.099019514,0.74754,1.069881779,5,1.414213562,0.99818125,2.092876283,9,3.872983346,1.34113,2.223195293,10,7.071067812,2.657428571,3.425486005
"['45814.77443', '45817.45838']",1.365569765,1.388472964,1.132920058,2.194503563,1.679556376,3.255217079,0.278174444,0.263911111,-0.064593333,-0.541935556,0.278702222,-0.010665556,1.344426608,1.370797884,1.137413784,2.138448604,1.665550225,3.273436161,0.81455,-0.1724,0.2655,-0.36905,0.23785,0.9562,9,5.291502622,1.74551,0.547175863,9,4.582575695,2.2141375,1.30191288,10,4.795831523,1.073044444,0.495559015,5,1,1.199317647,2.250523882,8,3.31662479,1.628854545,1.575643389,11,7.211102551,2.8516625,3.328057938
"['45815.67913', '45818.36308']",1.366264088,1.431362381,1.129542212,2.457386724,1.582823371,3.250997918,0.245554444,0.340267778,-0.16613,-0.574027778,0.188767778,0.129076667,1.351546145,1.398118517,1.123517644,2.402788048,1.580330961,3.266633152,0.7408,-0.0146,0.23015,-0.45065,0.10765,1.2225,8,4.582575695,1.566509091,1.081215328,9,4.242640687,1.96548,1.565417131,9,3.605551275,0.901588889,0.517842808,5,2.449489743,1.864413333,2.161705671,9,4,1.6217,1.459723692,12,8.774964387,3.7778125,1.664739098
"['45816.58381', '45819.26778']",1.33323783,1.405760005,1.104031808,2.472750103,1.550667243,3.250927001,0.160233333,0.350138889,-0.204196667,-0.661904444,0.065224444,0.129137778,1.330989136,1.369083822,1.091062238,2.395862074,1.557974486,3.266559338,0.6256,0.01085,0.19205,-0.40035,-0.0933,1.0249,8,4.898979486,1.489190909,1.040359891,8,3.741657387,1.6695,1.682682916,8,3.741657387,0.8241,0.498177418,5,2.449489743,1.50045625,2.214992798,8,3.741657387,1.54005,1.411790656,12,9.110433579,3.898525,1.576145649
"['45817.48853', '45820.1725']",1.354221569,1.375089472,1.069310762,2.574617572,1.546766158,3.13396529,0.032285556,0.270011111,-0.171806667,-0.635023333,-0.032167778,0.052244444,1.361421238,1.355873013,1.061331143,2.509053474,1.555095178,3.151084718,0.2814,-0.222,0.2213,-0.61815,-0.3334,0.81945,6,4.898979486,1.438072727,1.081851445,10,3.872983346,1.9133125,1.788205141,9,4,0.71479,0.483366051,5,1.732050808,1.491642857,2.548538504,9,3.605551275,1.7380875,1.536162059,10,7.745966692,2.088744444,3.831561547
"['45818.39326', '45821.0772']",1.380102388,1.368722478,1.049974648,2.383910901,1.659216568,3.193251601,0.009966667,0.267748889,-0.140146667,-0.443926667,-0.099024444,-0.177867778,1.387797925,1.349798394,1.046409112,2.355334435,1.665537805,3.206155764,0.2667,-0.269,0.169,-0.3738,-0.4742,0.31325,7,4.898979486,1.83326,0.774581886,12,3.464101615,2.270257143,1.444233101,8,4.242640687,0.756763636,0.48392585,6,1.732050808,1.31905,2.608026255,8,3.464101615,1.49473,1.647458455,6,2.645751311,0.92078,4.490950835
"['45819.29793', '45821.98193']",1.402003934,1.440539217,1.078128292,2.427856439,1.667268251,3.278905638,0.10861,0.351996667,-0.188521111,-0.32141,-0.063168889,-0.421008889,1.405621543,1.404697746,1.067464898,2.419969415,1.675404966,3.269982017,0.68305,-0.2105,0.10815,-0.234,-0.42865,-0.2769,7,4.582575695,1.592633333,1.207800522,13,0,2.950471429,0.456577977,10,4.472135955,0.814711111,0.521386161,6,1.732050808,1.470057143,2.738036933,7,3.605551275,1.191225,1.890000532,8,5.830951895,0.90064,4.496849132
"['45820.20265', '45822.88662']",1.375994115,1.493380042,1.089506674,2.220277937,1.640623186,3.382202977,0.232123333,0.381558889,-0.16308,-0.391957778,0.009812222,-0.584148889,1.363872011,1.451901925,1.083267392,2.197650148,1.649784918,3.350039468,0.7208,-0.0123,0.153,-0.4085,-0.26915,-0.5555,8,4.582575695,1.626318182,1.229402045,13,0,3.083957143,0.527659448,8,5,0.886,0.530044965,5,1.414213562,1.322053333,2.229223145,6,3,1.192908333,1.843899018,10,7.937253933,2.135,4.066711292
"['45821.10735', '45823.7913']",1.337774506,1.523622122,1.066973356,2.145700634,1.53023335,3.351185777,0.28298,0.290227778,-0.097347778,-0.476651111,0.156365556,-0.445915556,1.314827564,1.504104118,1.068475758,2.103809129,1.530751276,3.339993421,0.7754,-0.21665,0.20045,-0.3986,0.0186,-0.52105,7,4.69041576,1.559733333,1.144125647,11,4,2.535528571,1.599922558,8,4.69041576,0.843727273,0.4914268,5,1.414213562,1.10514375,1.895407338,6,2.236067977,1.478946154,1.474805768,11,9.273618495,4.223016667,1.954877344
"['45822.01208', '45824.69602']",1.308517918,1.463923608,1.065176612,2.056247231,1.530309027,3.250715708,0.231267778,0.167894444,-0.033627778,-0.515838889,0.230886667,-0.111712222,1.295133901,1.462411203,1.070610111,2.001644443,1.521266237,3.2669963,0.69655,-0.4297,0.30155,-0.41345,0.18405,0.0814,8,4.795831523,1.60739,1.260711218,9,4,2.084275,1.87116589,8,4.69041576,0.878772727,0.473343554,5,1,1.102425,1.954629438,7,2.645751311,1.503208333,1.541126109,12,10.09950494,4.261533333,1.933268799
"['45822.91677', '45825.60074']",1.364174305,1.44154133,1.127261262,2.019962648,1.553124428,3.3068756,0.266304444,0.231158889,-0.105226667,-0.424152222,0.224362222,0.162888889,1.345424259,1.430858263,1.128626873,1.985992971,1.545443238,3.321364973,0.68235,-0.2843,0.21855,-0.18565,0.06975,0.81875,10,5.196152423,1.7342375,1.477411837,10,4.123105626,1.9498125,1.772896102,7,4.69041576,0.894208333,0.453281876,5,1.414213562,1.09303125,2.073304227,7,2.645751311,1.594530769,1.5956897,13,9.899494937,4.561885714,1.801465148
"['45823.82145', '45826.50543']",1.363566297,1.396731592,1.114900889,2.126838075,1.544763362,3.324371956,0.246825556,0.315328889,-0.16845,-0.538242222,0.171207778,0.210477778,1.348553604,1.368294332,1.108276185,2.069131597,1.543847364,3.336288931,0.65245,-0.1007,0.2072,-0.34965,0.0334,1.0049,10,4.242640687,1.777788889,1.389110785,12,3.31662479,2.31645,1.334246791,8,3.872983346,0.892144444,0.45392766,5,1.414213562,1.13258125,2.233701384,8,2.828427125,1.583536364,1.664952363,13,9.486832981,4.4322,1.566324221
