8.3,3.1287,3.0166,6.5241,5.8259
9,3.2071,2.8349,5.6987,5.0458
9.625,2.4458,2.6001,6.3305,5.4309
8.2222,2.5386,2.8276,6.8454,5.682
8.5556,2.4037,2.9726,6.4106,5.295
8.375,2.6152,2.9182,7.1841,5.2999
10.571,4.5774,2.0875,5.2317,3.7481
12.167,4.2622,2.1629,5.352,3.7161
14.8,5.9749,1.5188,3.9083,2.6838
11.667,6.8896,1.6801,2.988,2.0767
8.2857,2.9841,2.1022,3.5169,2.9403
9.3333,3.0414,3.6968,5.1341,4.8645
8.6667,2.8723,3.1678,5.8238,5.3547
9,3.5355,3.2199,7.6111,6.2006
8.6667,3.3541,2.8173,6.2393,5.1123
7.3,2.8694,2.8837,7.2545,6.0068
7.4444,2.0683,2.8638,6.4043,5.3222
7.1667,3.0401,2.5588,6.614,5.6986
7.4,3.2387,2.4823,6.7925,5.7111
7.1818,2.6007,1.8634,6.7182,5.3962
8.6667,3.3541,2.0741,7.5532,5.9069
9.2222,3.3082,2.146,6.5942,5.2225
7.6364,3.8542,2.1662,6.7253,5.8529
6.8182,2.9939,2.5072,6.5864,5.6035
6.3846,2.6312,2.3634,6.7315,5.7113
6.7273,2.8667,2.3634,6.0085,5.3457
7.4545,3.4165,2.16,5.5228,4.3283
8.3333,3.6056,2.0391,4.6966,3.687
10.25,3.9188,1.6012,3.5391,2.7909
10.375,4.4058,1.6515,3.6604,2.6911
8.6667,3.3912,3.3052,5.5391,4.4753
8.2222,2.1082,2.935,6.436,5.063
8,3.0551,2.5546,6.9204,5.5133
7.7778,3.6324,2.4017,6.9059,5.2686
7.8,5.6332,2.358,6.7197,5.2038
7.6364,5.5906,2.6725,7.6846,6.2014
6.6667,2.0597,2.5454,6.5019,5.4085
7.3636,2.3355,2.6044,7.3668,6.2593
8.7778,1.6415,2.7576,6.4959,5.3847
7.7273,2.4936,2.5948,6.7338,5.7021
7.5,2.9155,2.3858,6.0896,5.5167
8,3.4319,2.2046,6.4591,5.0799
10,3.6253,2.605,7.1542,5.7448
10.143,3.8914,2.3643,6.2556,4.731
10,3.5456,2.2276,6.6246,5.1919
10.5,4.1352,1.7894,5.527,3.9136
10.25,4.8033,1.88,5.057,3.8445
8.75,4.2678,1.347,3.4598,2.634
7.6667,2.7839,1.295,2.8428,2.1423
