time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz
"['44192.15795', '44194.84207']",0.367002426,0.228585688,0.2062631,0.382911252,0.50588845,0.387071859,0.110753333,-0.060237778,-0.005826667,-0.087768889,-0.071072222,0.19209,0.351852292,0.22174118,0.207335869,0.374804644,0.503677126,0.337927342,0.08025,-0.0546,0.00015,-0.1273,-0.1205,0.2049,4,1,0.513166667,0.257946051,4,1,0.1844,0.140860625,4,1.414213562,0.21623,0.118476607,5,2.645751311,0.1494,0.398987149,3,1,0.381745455,0.556733534,3,1.414213562,0.496963636,0.292440943
"['44193.0627', '44195.74687']",0.351498362,0.244327123,0.190666784,0.459679591,0.500087158,0.498808328,0.118744444,-0.116455556,-0.018008889,-0.18393,-0.116966667,0.383053333,0.332687,0.215991213,0.190877784,0.423638034,0.488939885,0.321289367,0.09945,-0.11385,-0.01915,-0.2512,-0.16505,0.4125,4,1,0.493414286,0.245298517,4,1,0.100171429,0.183891898,4,1.414213562,0.156875,0.127712407,5,3.16227766,0.03395,0.473427509,4,1,0.274304545,0.550403143,4,1,0.643481818,0.229605736
"['44193.96745', '44196.65163']",0.266496647,0.244036795,0.181495065,0.497302796,0.467501479,0.585621047,0.093765556,-0.16449,-0.058607778,-0.148027778,-0.226046667,0.521736667,0.250853902,0.181279155,0.17273422,0.477420578,0.411511988,0.267465371,0.08085,-0.15765,-0.05,-0.25805,-0.24095,0.5328,4,1,0.36912,0.192725817,4,1,0.017368182,0.166207032,4,0,0.059971429,0.126648242,5,3,0.11335625,0.55723762,4,1.414213562,0.108536842,0.445413683,3,1,0.709179167,0.186931036
"['44194.87225', '44197.55638']",0.250285155,0.222638075,0.185115352,0.477300742,0.422375402,0.62242063,0.103502222,-0.170535556,-0.06021,-0.160615556,-0.219808889,0.576288889,0.229158093,0.143928833,0.176030528,0.451982869,0.36269362,0.236473866,0.08465,-0.16575,-0.04925,-0.21405,-0.22515,0.63015,4,1,0.34039,0.191047481,4,1,-0.024428571,0.107141025,4,0,0.073495238,0.1322478,5,2.236067977,0.14818125,0.462137279,4,1.414213562,0.024231579,0.322080618,4,1,0.761471429,0.158324124
"['44195.77702', '44198.46117']",0.246313811,0.245496876,0.229792178,0.462757789,0.477004724,0.710727555,0.068884444,-0.17741,-0.069377778,-0.028538889,-0.236562222,0.614772222,0.237810433,0.170639797,0.220296154,0.464464501,0.416532826,0.358633322,0.0801,-0.18045,-0.06015,-0.11535,-0.22225,0.6367,4,1,0.307094737,0.185317333,4,1,0.000235,0.121472355,4,1,0.144595,0.249658486,5,2,0.392741176,0.440641534,4,1.414213562,0.062366667,0.331502777,4,1.414213562,0.892894737,0.405849254
"['44196.68178', '44199.36593']",0.318453752,0.250663317,0.250203364,0.555832225,0.670770767,0.712132938,0.037461111,-0.131984444,-0.056822222,-0.134703333,-0.04952,0.4758,0.318014401,0.214295251,0.245030753,0.542284004,0.672687944,0.53282469,0.04215,-0.1106,-0.05595,-0.14055,-0.12215,0.5508,4,1.414213562,0.325736842,0.201203944,3,1,0.067540909,0.172244927,4,1,0.241588889,0.222450044,5,1.414213562,0.25901875,0.457514721,3,1,0.2495,0.60447117,5,1.414213562,0.837405556,0.527708342
"['44197.58656', '44200.2707']",0.3546911,0.2609711,0.297074516,0.632465088,0.81874213,0.74864601,-0.011166667,-0.067265556,-0.045613333,-0.061881111,0.139923333,0.454171111,0.356501373,0.253565881,0.295196417,0.632956798,0.8112164,0.598480759,0.0097,-0.02785,-0.0677,-0.06955,0.1416,0.4997,4,1,0.351109524,0.229518348,3,0,0.1383375,0.197449689,4,1.414213562,0.337752941,0.277308486,5,1.414213562,0.452444444,0.656883008,3,1,0.582809091,0.778132977,4,1.414213562,0.901926316,0.594824435
"['44198.49132', '44201.17548']",0.368216827,0.265324517,0.317683045,0.705298696,0.976609124,0.744531171,-0.038467778,-0.001965556,-0.051483333,-0.044721111,0.177757778,0.192958889,0.368253509,0.266803619,0.31523985,0.707822778,0.965675404,0.723120718,-0.0155,0.03235,-0.0844,-0.00785,0.2162,0.26215,4,1.732050808,0.360261905,0.210447215,3,0,0.191732,0.196524659,4,1.414213562,0.253463158,0.2562595,5,1.414213562,0.505147059,0.745900401,5,2.828427125,0.799088889,0.858825695,4,1.414213562,0.63372,0.749585968
"['44199.39608', '44202.08023']",0.347126004,0.301197889,0.421308178,0.736734262,1.036749846,0.768836764,-0.036115556,0.030565556,-0.050652222,0.08775,0.107564444,0.098727778,0.347176276,0.301321665,0.420595404,0.735587802,1.036931579,0.766743088,-0.055,0.0312,-0.1263,0.0796,0.2007,0.23355,4,1.414213562,0.354468182,0.250956571,3,1,0.287465217,0.251110431,4,1,0.387461905,0.477385887,4,1.414213562,0.662778947,0.7948697,5,3,1.011166667,0.86783354,5,1.732050808,0.609055556,0.765336597
"['44200.30088', '44202.98501']",0.397734224,0.337608874,0.462629583,0.790352457,1.076653267,0.766406332,-0.018264444,0.012033333,-0.042002222,0.032063333,0.019548889,-0.029753333,0.39954051,0.339284534,0.463300021,0.794125945,1.082506501,0.770118964,-0.00245,-0.00875,-0.098,-0.0079,0.18065,0.079,4,1.414213562,0.370985714,0.331353253,3,1,0.2892,0.280257806,4,1,0.456595,0.524816973,4,1,0.61962381,0.752526103,6,2.449489743,1.1709,0.822013656,4,2,0.4896,0.74348356
"['44201.20563', '44203.88978']",0.47778145,0.366125501,0.458628673,0.829376758,1.138626559,0.795370023,-0.025638889,0.010675556,-0.006194444,0.065042222,0.013484444,-0.049826667,0.479765843,0.368020095,0.461155973,0.831454516,1.144925173,0.798254908,-0.0214,-0.04275,-0.0296,0.06305,0.13585,0.079,4,1,0.493227273,0.373207624,4,1,0.334977273,0.318074521,4,1.414213562,0.565689474,0.497836228,3,1,0.764038095,0.711062425,4,2.236067977,0.989061111,0.868093133,4,2,0.524947368,0.751189578
"['44202.11039', '44204.79455']",0.50600981,0.362866109,0.400341229,0.845386277,1.06751104,0.748089369,-0.019197778,-0.009912222,0.005461111,-0.062871111,0.069071111,-0.022037778,0.508478272,0.364762821,0.402546596,0.847768162,1.071242113,0.751953886,-0.03555,-0.02145,-0.00375,-0.0492,0.13585,0.0327,4,1,0.553109524,0.392516644,4,1,0.314668182,0.288198485,4,1.414213562,0.470463158,0.37218529,4,1,0.6671,0.686450029,4,1.732050808,0.771780952,0.952852313,4,1.414213562,0.459604762,0.746468669
"['44203.01519', '44205.69929']",0.484635457,0.386814404,0.365372693,0.928300022,1.134493152,0.77811274,-0.038544444,-0.034512222,-0.030774444,-0.015936667,0.011991111,-0.078593333,0.485806716,0.387430111,0.366114006,0.93336305,1.140785178,0.778470318,-0.0656,-0.04475,-0.04715,-0.0035,0.08045,-0.02285,4,1.414213562,0.52407,0.404620382,4,1,0.329422727,0.368899817,4,1.414213562,0.338768421,0.363691136,4,1.732050808,0.611921053,0.794289217,4,1.414213562,0.692228571,1.028431916,4,1.414213562,0.408545,0.784836238
"['44203.91993', '44206.60407']",0.43355777,0.403522664,0.377583794,0.890546565,1.023401904,0.7320314,-0.02583,-0.048953333,-0.067812222,0.014647778,-0.021598889,0.011301111,0.435212251,0.402786224,0.373525448,0.895414513,1.028906069,0.736044721,-0.0541,-0.0417,-0.10345,0.01715,-0.00295,0.02115,4,1.414213562,0.410938095,0.363496365,4,1,0.293795,0.393482382,4,1,0.2819,0.326395117,4,1.732050808,0.686078947,0.676265408,5,1.414213562,0.615075,1.045176463,4,1.414213562,0.512878947,0.663640579
"['44204.8247', '44207.50883']",0.467741978,0.463251316,0.528986461,0.999254303,1.050498129,1.024234024,-0.043437778,0.015358889,-0.097736667,0.167175556,-0.170621111,-0.033482222,0.468329743,0.465590476,0.522791554,0.990690002,1.042356492,1.029421594,-0.03675,-0.0135,-0.10345,0.2382,-0.2058,0.02945,4,1.732050808,0.42322,0.400273161,4,1,0.40929,0.542353656,4,1,0.338373684,0.369703498,4,1.732050808,0.871705263,1.077269326,5,1.732050808,0.548622222,0.977508859,4,1,0.656165,0.813495518
"['44205.72947', '44208.41362']",0.606324001,0.446113124,0.552087815,1.04842654,1.093687816,1.072054597,-0.062667778,0.067764444,-0.092206667,0.199408889,-0.296771111,-0.170458889,0.606455339,0.44340664,0.547382944,1.035054618,1.05855103,1.064345737,-0.06885,0.01825,-0.0352,0.311,-0.32985,-0.1201,4,1.414213562,0.558161905,0.520652087,4,1.414213562,0.531710526,0.430142653,4,1,0.443185714,0.352019081,4,1.414213562,1.086815789,0.953293826,4,1.414213562,0.33462,1.001258833,4,1,0.703968421,0.797213825
"['44206.63422', '44209.3184']",0.575400641,0.393241502,0.520906914,1.036925384,1.026276672,0.993483171,-0.056428889,0.109076667,-0.081167778,-0.001012222,-0.133637778,-0.253781111,0.575835017,0.379927615,0.517426893,1.042734038,1.023239116,0.965903875,-0.0519,0.1022,-0.0321,0.09315,-0.02405,-0.176,4,2,0.558115,0.514529343,4,1,0.477914286,0.404454511,4,1.414213562,0.394580952,0.363449376,5,2,0.9708,1.146018195,4,1.414213562,0.373419048,1.003376362,4,1.414213562,0.455631579,0.752544338
"['44207.53898', '44210.22316']",0.500884104,0.275626995,0.317328184,0.881634186,0.926751474,0.615636208,-0.03312,0.051497778,-0.039196667,-0.05619,0.01801,-0.189053333,0.50258786,0.272290322,0.316662224,0.884770884,0.931767405,0.589172053,-0.04485,0.0464,-0.01555,0.0996,0.0743,-0.08345,4,1.732050808,0.484895238,0.438173604,4,1,0.343571429,0.205923493,4,1.414213562,0.244640909,0.238179162,5,2.645751311,0.750275,0.596079541,5,2,0.489258824,1.007494174,5,1.414213562,0.317835294,0.483186954
"['44208.44377', '44211.12794']",0.300753201,0.270963991,0.237026498,0.651470424,0.608112565,0.388972402,0.001375556,0.040715556,-0.012994444,-0.104083333,0.207442222,-0.014723333,0.302434943,0.269388311,0.237995927,0.64670499,0.574839259,0.390871221,-0.02165,0.0403,0.00175,0.05895,0.1451,0.01325,4,1.732050808,0.336445,0.24362843,4,1,0.339666667,0.247503469,4,1,0.217828571,0.187404331,5,2.645751311,0.436275,0.474880386,6,1.732050808,0.766653333,0.528907162,5,1.414213562,0.297555556,0.411096339
"['44209.34856', '44212.03271']",0.348250791,0.28319142,0.273724444,0.647727436,0.701051816,0.461434095,-0.004897778,0.016834444,-0.009853333,0.000403333,0.150313333,0.06115,0.350167156,0.284274325,0.275079528,0.651356064,0.688583953,0.459926583,-0.05985,0.0024,0.0107,0.1307,0.10575,0.03075,4,0,0.3647,0.308881196,4,1.732050808,0.313094444,0.279028452,4,1,0.263038095,0.213414106,4,2,0.470905556,0.557590137,4,1.414213562,0.593422222,0.630816599,4,1.414213562,0.39084,0.489617305
"['44210.25331', '44212.93745']",0.51314848,0.329606054,0.371922863,0.753199346,0.837209268,0.557297114,0.009281111,0.00119,-0.034951111,-0.059485556,0.078952222,0.02712,0.515938875,0.33145044,0.372351369,0.755053127,0.838147579,0.559755284,-0.0818,-0.01895,-0.00935,0.04915,0.09065,0.0283,4,1,0.592652381,0.567214406,4,1.732050808,0.314178947,0.303939494,4,1,0.381635,0.270330459,5,1.414213562,0.424858824,0.797020248,4,1,0.52272,0.806475626,4,1,0.42595,0.562454963
"['44211.15809', '44213.84224']",0.537997506,0.306378217,0.377260647,0.758142847,0.941969654,0.54601174,0.011111111,-0.003825556,-0.04609,0.027018889,-0.135776667,0.026984444,0.540896129,0.308070616,0.37653234,0.761905875,0.937354857,0.548399709,-0.1141,-0.02865,-0.05505,0.05295,-0.2263,0.0202,4,1,0.636635,0.578797414,4,1,0.272957143,0.262233281,4,1.414213562,0.37876,0.292075789,5,1,0.615841176,0.834994462,4,1,0.424747619,0.908959111,4,0,0.405871429,0.507184686
"['44212.06286', '44214.74703']",0.60347957,0.289573932,0.392067043,0.723884025,0.943433564,0.51243585,0.023753333,-0.012467778,-0.040843333,-0.022204444,-0.124608889,0.003608889,0.606390161,0.290926175,0.392118346,0.727596891,0.940407253,0.515293882,-0.0645,-0.01725,-0.0522,0.01875,-0.25475,0.0132,4,1,0.70321,0.64419943,4,1,0.27422381,0.231742193,4,1,0.395495455,0.259775787,5,1.414213562,0.609470588,0.762207733,4,1.414213562,0.635626316,1.013160203,4,1.414213562,0.406578947,0.48508048
"['44212.96763', '44215.65182']",0.580653011,0.271336164,0.388701241,0.556995375,0.934977514,0.420374303,0.008381111,-0.001155556,-0.013626667,0.060124444,-0.177998889,-0.004898889,0.583845166,0.272853792,0.39063859,0.556843037,0.923019843,0.422700653,-0.0314,-0.0199,-0.05505,0.07635,-0.27975,-0.01415,4,1.414213562,0.657833333,0.483053943,4,1,0.304661905,0.204296876,4,1,0.41327619,0.253886342,4,1.732050808,0.610544444,0.496993501,4,1,0.768025,0.925024772,4,1.732050808,0.342255556,0.401953157
"['44213.87239', '44216.55665']",0.55087665,0.26275877,0.417505891,0.519914889,0.858710517,0.473880156,0.003768889,0.000764444,-0.00954,-0.018971111,0.02906,0.009685556,0.553949853,0.264229701,0.419735258,0.522479428,0.863026645,0.476435422,-0.017,-0.00205,-0.0378,0.04105,-0.08165,0.0077,4,1.414213562,0.600927778,0.483257263,4,1,0.285265,0.171575827,4,1,0.474275,0.249189418,4,1.414213562,0.458,0.359730214,4,1.414213562,0.903657895,0.816502571,4,1.414213562,0.431905263,0.403250244
"['44214.77718', '44217.46142']",0.541785309,0.290811914,0.477698868,0.753532077,0.956215422,0.569752719,-0.010611111,-0.002786667,-0.031298889,0.006565556,0.088261111,0.004336667,0.544716041,0.292427699,0.479342866,0.757724814,0.957467468,0.572928039,-0.04955,-0.0185,-0.07445,0.0487,0.03815,0.01675,5,1,0.6811875,0.533125662,4,1,0.28772381,0.170405742,4,1,0.515985,0.312289143,4,2,0.458268421,0.457069171,4,1,0.75637619,0.831383348,4,1,0.371394737,0.580984487
